CPU Mark,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,Weight,Encoded_Brand,Price,Encoded_OS
17229,2690,14.0,1920,1200,32.0,1024.0,1.56,21,1699.0,6
6978,1585,15.6,1920,1080,8.0,0.25,1.82,21,448.97,5
12421,3194,15.6,1920,1080,8.0,1280.0,2.41,4,1099.0,5
23728,12961,16.0,2560,1600,32.0,1000.0,2.45,11,1211.59,6
1316,118,14.0,1920,1080,4.0,128.0,1.39,31,289.0,6
6132,1476,14.0,1920,1080,20.0,1024.0,1.5,21,364.0,6
28523,22459,16.0,2560,1600,32.0,4096.0,2.45,11,2299.0,6
17329,2690,14.0,2560,1440,8.0,1024.0,1.41,4,716.99,6
8734,1476,14.0,1920,1080,16.0,256.0,1.5,21,799.0,6
9891,2690,17.3,1920,1080,8.0,256.0,2.6,1,479.49,5
2527,324,14.0,1366,768,4.0,128.0,1.55,16,208.95,0
2499,1476,14.0,1366,768,4.0,256.0,1.72,21,252.98,5
17441,12961,17.3,1920,1080,16.0,512.0,1.88,1,1159.0,5
3122,12961,15.6,1920,1200,64.0,16384.0,2.05,11,4267.69,5
23276,4253,15.6,1920,1080,64.0,2000.0,1.59,11,1354.81,6
48083,27324,17.3,1920,1080,64.0,2048.0,4.73,7,4986.51,6
3122,12961,17.0,1920,1200,64.0,2048.0,2.32,11,2143.39,6
26423,17089,17.0,3840,2400,64.0,2048.0,2.43,11,3479.0,6
24268,13834,16.0,1920,1080,16.0,512.0,2.2,4,997.49,6
17229,1476,16.0,1920,1200,40.0,1024.0,1.68,21,1849.99,6
10779,1042,12.3,1920,1140,8.0,256.0,1.52,25,335.0,5
9978,1476,14.0,1920,1200,8.0,128.0,1.55,1,412.82,6
26423,17089,15.6,1920,1080,48.0,2048.0,2.68,11,1879.0,6
7834,7576,15.6,1920,1080,16.0,512.0,2.5,21,1149.0,5
141,926,15.6,1366,768,2.0,320.0,2.73,4,469.0,8
341,10075,15.6,1920,1080,16.0,512.0,2.64,11,1288.88,5
12421,2690,13.4,1920,1200,16.0,512.0,1.23,11,911.9,6
10641,1476,13.3,1920,1080,8.0,256.0,1.23,11,346.49,6
28003,2690,16.0,2560,1600,32.0,1024.0,2.44,11,1439.0,6
2350,34635,16.0,1920,1080,12.0,512.0,3.64,11,3577.75,3
2621,1476,15.6,1366,768,4.0,256.0,2.94,16,439.0,5
16162,12961,15.6,1920,1080,32.0,1024.0,2.23,1,1079.0,6
3310,1476,11.6,1920,1080,8.0,64.0,1.89,21,233.98,0
2502,1476,14.0,1366,768,8.0,500.0,1.55,11,229.98,5
787,1476,14.0,1920,1080,8.0,64.0,1.45,1,428.94,0
17441,2690,15.6,1920,1080,16.0,512.0,1.68,21,809.0,6
10936,11706,15.6,1920,1080,16.0,512.0,2.09,4,1448.98,5
550,926,15.6,1366,768,4.0,500.0,2.2,4,299.99,5
13554,2690,14.0,1920,1080,8.0,512.0,1.5,16,576.99,6
2470,1476,14.0,1366,768,8.0,500.0,1.66,16,202.98,5
26454,12961,15.6,1920,1080,16.0,2048.0,1.82,4,1279.99,6
24971,2690,15.6,1920,1080,16.0,1024.0,1.73,11,799.99,6
26423,12961,16.0,1920,1200,16.0,512.0,1.44,11,1099.0,6
23276,1476,13.3,1920,1080,16.0,256.0,1.14,11,750.74,6
3928,13772,16.0,1920,1200,32.0,1000.0,2.61,11,1979.99,6
19333,4,14.0,1920,1080,16.0,16.0,2.1,31,1413.89,6
2169,369,14.0,1366,768,4.0,64.0,1.5,16,258.0,0
10346,4253,13.3,1920,1080,16.0,1000.0,1.45,28,749.99,6
23284,4601,15.6,1920,1080,32.0,1000.0,3.64,11,1843.02,6
2980,296,11.6,1366,768,4.0,160.0,1.18,21,239.88,0
18462,240,15.6,1920,1080,64.0,2048.0,1.7,11,1023.64,6
5166,1476,15.6,1920,1080,8.0,256.0,2.64,21,799.0,5
26423,17089,17.0,3840,2400,64.0,4096.0,2.41,11,3799.0,5
23728,23757,17.3,1920,1080,64.0,2000.0,3.64,11,3824.01,6
2169,4253,15.6,1366,768,8.0,64.0,1.73,16,309.99,0
48083,13772,17.0,1920,1200,32.0,512.0,3.64,11,2594.61,6
11027,2690,15.6,1920,1080,8.0,256.0,2.55,1,949.99,0
2350,926,14.0,1366,768,4.0,32.0,1.95,16,199.99,5
26423,12961,15.6,1920,1080,8.0,512.0,2.18,21,905.0,6
6830,4253,14.0,1920,1080,16.0,256.0,1.99,11,359.99,5
10641,1476,15.6,1920,1080,8.0,128.0,1.8,11,657.38,5
26423,17089,15.6,1920,1080,32.0,2048.0,2.59,1,2009.0,5
11877,12569,15.6,1920,1080,64.0,1024.0,2.75,21,3621.77,5
8473,12961,15.6,1920,1080,16.0,2048.0,2.3,1,1199.0,5
23728,12961,15.6,1920,1200,16.0,512.0,3.64,11,1880.63,6
2010,4253,14.0,1366,768,8.0,256.0,2.74,11,880.45,5
17229,4253,15.6,1920,1080,32.0,1000.0,1.83,16,949.99,6
8473,12961,15.6,1920,1080,16.0,512.0,2.3,1,1169.0,6
34306,26876,16.0,1920,1200,32.0,2000.0,3.64,11,2697.6,6
24971,3708,15.6,1366,768,16.0,512.0,2.67,11,1097.24,6
6132,1476,15.6,1366,768,32.0,1024.0,1.7,16,470.0,6
13554,2690,16.0,1920,1200,16.0,512.0,1.86,4,639.0,6
3123,324,14.0,1366,768,16.0,1024.0,2.55,27,625.0,5
6228,1476,14.0,1920,1080,8.0,256.0,1.41,21,673.19,5
29690,26876,17.3,1920,1080,16.0,2048.0,1.4,23,1969.0,6
17441,7868,15.6,1920,1080,8.0,512.0,1.39,16,759.0,6
9891,2690,15.6,1920,1080,12.0,512.0,1.38,4,569.0,5
15287,2690,13.5,1920,1280,16.0,4096.0,1.37,16,1768.99,6
23276,7868,15.6,1920,1200,32.0,1024.0,1.56,11,2012.77,5
17441,1476,15.6,1920,1080,16.0,512.0,1.75,11,769.0,5
3942,891,15.6,1366,768,12.0,256.0,1.72,21,295.99,6
2502,1476,14.0,1366,768,8.0,500.0,1.74,21,408.5,8
2502,1476,12.5,1366,768,16.0,1000.0,1.34,16,297.98,5
591,324,11.6,1366,768,4.0,128.0,1.59,21,286.0,5
13554,2690,14.0,1920,1080,32.0,1024.0,1.38,16,849.0,6
14812,2040,14.0,1920,1080,8.0,256.0,1.18,1,749.0,6
4982,1476,14.0,1366,768,4.0,128.0,0.46,11,394.99,5
17329,4253,13.3,1920,1080,8.0,256.0,0.86,31,838.05,6
48083,34635,16.0,2560,1600,32.0,1024.0,2.68,4,2699.0,6
8185,23757,15.6,1920,1080,16.0,512.0,3.64,11,2022.22,6
29690,7320,16.0,1920,1200,16.0,1024.0,2.6,4,1629.0,6
787,1476,14.0,1920,1080,8.0,64.0,1.55,1,379.99,0
3451,1476,12.5,1366,768,8.0,256.0,1.27,16,268.98,5
5897,1042,14.1,1366,768,8.0,256.0,1.41,11,1218.77,5
7460,2690,15.6,1920,1080,16.0,1024.0,1.68,11,487.0,6
2703,4253,14.0,1366,768,8.0,320.0,1.84,11,249.98,5
21525,19560,15.6,1920,1080,8.0,512.0,2.0,12,749.99,6
3855,2040,15.6,1920,1080,8.0,256.0,1.77,11,499.99,5
15287,4601,15.6,1920,1080,64.0,4096.0,2.7,16,1679.0,5
48083,27324,17.3,1920,1080,64.0,2000.0,3.64,11,2699.36,6
9891,2690,15.6,1920,1080,12.0,256.0,0.45,11,419.99,5
13775,2690,15.6,1920,1080,64.0,2048.0,1.66,11,1359.0,5
10346,2690,14.0,1920,1080,32.0,512.0,1.52,11,889.0,5
24268,7320,17.3,1920,1080,16.0,1024.0,3.09,1,1118.9,6
9173,4253,15.6,1920,1080,16.0,1000.0,1.7,16,735.0,6
2350,12961,15.6,1920,1080,16.0,512.0,1.58,1,1014.74,6
3855,1476,14.0,1920,1080,16.0,1024.0,1.45,16,365.0,6
32140,7320,15.6,1920,1080,32.0,1024.0,2.81,11,1369.0,6
44977,38874,17.3,2560,1440,32.0,1024.0,3.22,16,3699.0,6
23728,23757,17.3,3840,2160,64.0,2000.0,3.64,11,3135.38,6
3810,1042,15.6,1366,768,8.0,128.0,1.82,21,382.9,5
2810,1476,15.6,1366,768,8.0,500.0,2.36,11,266.98,5
20753,15527,15.6,1920,1080,16.0,512.0,2.41,23,1589.99,5
28523,13645,17.0,3840,2400,64.0,1024.0,2.57,8,4999.0,6
11045,2690,14.0,3840,2160,16.0,1024.0,1.23,21,1159.0,6
24268,7320,17.3,1920,1080,32.0,1024.0,3.0,1,1449.0,5
14812,4,14.0,1920,1080,16.0,512.0,2.62,1,825.63,8
2010,4253,14.0,1920,1080,16.0,512.0,2.23,11,899.0,5
15019,6308,17.0,1920,1200,16.0,1024.0,2.09,11,899.99,6
2350,7868,15.6,1920,1080,8.0,256.0,2.09,11,4790.8,5
20753,85,17.0,3840,2400,32.0,2048.0,2.09,11,1049.99,5
3506,110,13.3,1920,1080,4.0,500.0,1.9,4,849.0,8
15084,12961,15.6,1920,1080,16.0,512.0,2.3,1,769.0,6
46670,26876,17.0,1920,1080,16.0,1024.0,2.7,23,1399.0,6
15287,4253,15.6,1920,1080,16.0,512.0,1.68,11,1339.99,6
12012,7176,17.0,1920,1200,32.0,1024.0,2.95,11,2691.63,5
17229,4253,14.0,2560,1440,16.0,1024.0,1.27,1,789.99,6
1108,926,11.6,1366,768,4.0,32.0,1.27,1,200.0,0
10641,1476,15.6,1920,1080,8.0,256.0,2.23,11,399.99,5
23728,2438,15.6,1920,1080,16.0,1000.0,3.64,11,1091.01,6
12421,8274,15.6,1920,1080,1024.0,1024.0,1.14,31,1699.99,10
23728,17089,14.0,1920,1080,32.0,512.0,3.64,11,1797.52,6
3855,2040,14.0,1366,768,4.0,128.0,2.72,16,379.0,5
17441,1476,15.6,1366,768,8.0,256.0,1.8,21,549.94,5
12421,4253,14.0,1920,1080,32.0,1000.0,3.64,11,987.51,6
1556,296,14.0,1920,1080,32.0,1000.0,1.4,21,184.0,5
896,5164,10.1,1280,800,2.0,32.0,1.1,15,218.86,8
18753,2690,14.0,1920,1200,16.0,512.0,1.5,23,899.0,6
8301,1476,15.6,1366,768,8.0,512.0,1.73,16,519.0,5
13775,2690,16.0,2560,1600,16.0,1024.0,2.1,21,1109.0,5
2169,1476,15.6,1366,768,4.0,64.0,1.45,16,298.5,6
24971,1476,14.0,1920,1200,16.0,256.0,1.27,11,607.98,6
26454,12961,15.6,1920,1080,16.0,512.0,1.8,4,1149.0,6
16506,2040,15.6,1920,1080,16.0,512.0,1.56,11,559.0,5
23276,19560,15.6,1920,1080,64.0,2048.0,1.33,23,1709.0,5
6136,2277,13.9,1920,1080,8.0,512.0,1.09,4,1195.99,5
26423,22459,17.3,1920,1080,16.0,512.0,3.73,23,1899.99,6
7646,14124,15.6,1920,1080,8.0,256.0,3.09,23,900.0,5
17093,12961,15.6,1920,1080,32.0,512.0,2.45,11,1196.57,5
6132,1476,14.0,1366,768,24.0,1024.0,2.14,4,559.0,5
5853,1309,15.6,1920,1080,4.0,128.0,1.82,1,324.0,5
20753,17089,16.0,2560,1600,64.0,4096.0,2.43,1,2039.0,6
6132,4253,14.0,1920,1080,4.0,128.0,3.05,4,548.25,5
1536,261,17.3,1600,900,4.0,500.0,3.66,16,627.35,9
17329,2690,16.0,2560,1600,16.0,512.0,1.2,20,749.97,6
26423,17089,15.6,2560,1600,32.0,1024.0,2.73,23,1649.0,5
9891,2690,14.0,1920,1080,8.0,512.0,1.5,21,500.0,5
24971,4253,14.0,1920,1080,32.0,2000.0,1.23,11,1180.4,6
11027,1476,15.6,1920,1080,8.0,256.0,1.7,4,459.0,6
17441,12961,17.3,1920,1080,32.0,1024.0,3.0,1,1299.0,6
18462,4601,15.6,1920,1080,48.0,2048.0,1.64,11,1289.0,5
17329,2690,16.0,2560,1600,16.0,512.0,2.0,21,999.99,6
6132,1476,15.6,1920,1080,12.0,512.0,1.8,4,395.0,6
15084,12961,15.6,1920,1080,16.0,512.0,2.15,1,769.0,5
15853,2040,15.6,1366,768,64.0,2048.0,1.82,16,1119.0,6
17229,2690,14.0,1920,1080,24.0,1024.0,1.5,4,989.0,6
23276,7576,15.6,1920,1200,64.0,2048.0,1.82,11,2323.83,5
11027,1476,14.0,1920,1200,8.0,256.0,2.2,21,449.86,6
17441,2690,14.0,1920,1200,16.0,1024.0,1.5,21,899.99,6
17229,17089,15.6,1920,1080,16.0,512.0,1.82,23,1349.0,6
19333,21775,14.0,1920,1200,16.0,512.0,2.55,21,1467.3,6
6287,1476,14.0,1920,1080,16.0,512.0,1.58,11,374.69,5
28523,22459,16.0,2560,1600,64.0,4096.0,2.45,11,2449.0,5
4390,1476,15.6,1920,1080,8.0,512.0,1.65,21,508.62,6
9716,4253,15.6,1366,768,32.0,1000.0,1.7,16,549.99,6
26423,17089,15.6,1920,1080,16.0,512.0,2.6,1,1399.0,6
10346,2690,15.6,1923,1080,8.0,256.0,1.7,1,499.99,6
16980,2690,14.0,2240,1400,8.0,1024.0,1.55,21,909.99,6
8475,1042,13.3,1920,1080,8.0,256.0,0.26,4,749.99,6
15287,2690,14.0,1920,1080,16.0,2048.0,0.13,16,1269.0,5
1556,324,15.6,1920,1080,4.0,128.0,0.0,4,228.0,5
13775,2690,14.0,1920,1080,16.0,1024.0,1.75,1,749.99,6
14526,7868,17.3,1920,1080,32.0,1024.0,2.6,4,1059.0,6
26423,12961,16.0,1920,1200,16.0,1024.0,1.87,11,1209.0,6
15451,2690,14.0,1920,1200,32.0,1024.0,1.14,21,1363.66,6
23728,23757,15.6,1920,1080,64.0,1000.0,3.64,11,1943.86,6
17229,2690,16.0,2560,1600,16.0,512.0,2.42,20,1369.99,6
10346,4253,14.0,1920,1080,8.0,512.0,1.19,23,899.0,5
28523,23757,15.6,2560,1440,16.0,2048.0,2.3,4,2269.0,5
26423,12961,16.0,3072,1920,40.0,4096.0,2.05,11,1869.0,5
28003,7320,15.6,1920,1200,64.0,1000.0,3.64,11,2010.36,6
17329,12961,15.6,1920,1080,16.0,512.0,2.1,1,769.0,5
26423,17089,17.3,1920,1080,16.0,512.0,2.82,16,1416.51,6
23896,17089,15.6,2560,1440,24.0,1024.0,1.9,4,1779.99,6
10779,4,15.6,1920,1080,16.0,1024.0,1.74,11,292.98,5
16980,2690,15.6,1920,1080,8.0,512.0,1.59,16,522.49,6
1268,926,15.6,1366,768,3.0,320.0,2.64,4,629.0,8
3855,2040,15.6,1366,768,4.0,128.0,1.82,16,269.0,5
23276,4253,15.6,1920,1080,32.0,2000.0,1.59,11,1252.01,6
12421,1042,13.3,1920,1080,32.0,512.0,1.13,11,831.59,6
9970,2690,15.6,1920,1080,32.0,1024.0,2.09,11,1032.56,5
12012,14124,15.6,1920,1080,16.0,512.0,2.41,4,899.99,5
21133,2040,14.0,1920,1080,16.0,2048.0,1.3,4,1169.0,5
26423,12961,15.6,1920,1200,32.0,1024.0,1.91,11,1835.0,6
26423,17089,15.6,1920,1080,32.0,2048.0,2.44,11,1299.0,6
14812,16129,16.0,2560,1600,16.0,1000.0,3.64,11,1837.68,6
29690,2690,17.3,1920,1080,16.0,512.0,2.09,4,999.99,6
11027,1476,15.6,1920,1080,8.0,256.0,1.64,21,499.0,6
10936,7868,15.6,1920,1080,8.0,512.0,2.41,4,999.0,5
2830,7868,15.6,1920,1080,16.0,1024.0,2.3,16,999.0,6
26454,1476,13.3,1920,1080,16.0,1000.0,1.23,11,857.0,6
18753,12961,15.6,1920,1080,6.0,2048.0,2.32,16,849.0,6
16506,2040,15.6,1920,1080,8.0,512.0,2.59,11,519.0,5
5897,1042,15.6,1920,1080,8.0,512.0,2.86,21,588.0,5
2187,1476,12.5,1366,768,8.0,1000.0,1.57,21,264.98,5
32140,7320,15.6,1920,1080,24.0,2048.0,1.78,11,1439.0,6
11757,12961,15.6,1920,1080,16.0,1024.0,2.0,4,1229.0,6
23276,19560,15.6,1920,1080,64.0,4096.0,2.0,23,1879.0,6
23728,23757,17.3,1920,1080,16.0,2000.0,3.64,11,3099.47,6
26454,1818,13.5,2256,1504,16.0,256.0,1.27,25,810.0,5
23284,4253,13.3,1920,1200,16.0,256.0,0.99,11,599.99,6
1764,1042,13.3,1920,1080,8.0,256.0,1.32,16,799.99,5
23062,4253,15.6,1366,768,16.0,512.0,1.03,11,1303.62,5
3855,2040,15.6,1920,1080,16.0,512.0,0.74,16,559.0,6
8407,4253,14.0,1920,1080,12.0,512.0,0.45,11,899.0,5
15084,2040,16.0,1920,1200,8.0,512.0,0.61,4,599.0,5
3089,1476,13.3,1920,1080,4.0,128.0,0.77,4,599.99,6
20247,2690,14.0,2560,1600,16.0,512.0,2.95,4,999.0,6
28906,19560,17.3,2560,1600,16.0,2048.0,3.3,1,1669.0,5
48120,13772,17.3,1920,1080,64.0,512.0,3.64,11,2637.72,6
2947,2690,14.0,1920,1080,32.0,1024.0,1.45,21,1589.0,5
2350,4,13.4,1366,768,32.0,1024.0,1.23,11,1727.26,3
9737,1476,17.3,1600,900,8.0,256.0,2.09,16,438.09,6
12421,6608,15.6,1920,1200,32.0,1024.0,2.05,11,1299.99,11
28523,27324,16.0,3840,2160,32.0,8192.0,1.88,8,6599.0,6
24971,4253,13.3,1920,1080,16.0,2000.0,1.13,11,825.56,6
17329,2690,17.0,2560,1600,16.0,512.0,1.32,20,1396.99,6
17229,2690,14.0,1920,1080,16.0,1024.0,1.5,4,949.0,6
23276,4253,14.0,1920,1080,16.0,512.0,1.38,11,771.53,5
6132,1476,14.0,1366,768,12.0,512.0,1.74,4,439.0,6
2350,2690,17.3,1920,1080,16.0,1024.0,2.09,16,610.0,6
28523,22459,16.0,2560,1600,16.0,1024.0,2.45,11,1899.99,6
16506,240,15.6,1920,1080,8.0,512.0,1.64,11,495.99,6
28523,25351,16.0,3840,2160,64.0,2048.0,2.32,12,2899.99,6
8473,6138,15.6,1920,1080,12.0,512.0,1.86,23,899.0,5
15287,2690,15.6,1920,1080,16.0,512.0,2.45,16,1119.0,5
26423,22459,16.0,2560,1600,32.0,1024.0,3.05,21,2090.58,6
23728,12961,15.6,3840,2160,16.0,1000.0,3.64,11,2179.35,6
19012,12961,15.6,1920,1080,8.0,512.0,2.52,11,879.0,5
44905,26876,17.0,2560,1440,64.0,2048.0,2.06,23,3587.99,6
17441,1476,15.6,1920,1080,16.0,256.0,1.59,11,618.58,6
13554,2690,15.6,1920,1080,16.0,512.0,1.64,21,659.99,6
2658,1476,15.6,1366,768,8.0,128.0,2.45,11,238.98,5
24887,23757,15.6,2560,1440,32.0,1024.0,2.7,11,2099.97,6
5826,2690,15.6,1366,768,16.0,1024.0,1.7,16,455.0,6
5514,4253,13.1,1366,768,8.0,256.0,3.72,27,1140.99,5
10936,7868,15.6,1920,1080,16.0,1024.0,2.4,4,1099.0,5
9891,2690,15.6,1920,1080,16.0,1024.0,2.41,11,469.99,6
6132,1476,17.3,1600,900,4.0,256.0,2.41,16,395.0,6
1218,1476,15.6,1920,1080,64.0,2000.0,1.73,11,779.64,6
28003,7320,15.6,1920,1200,32.0,512.0,3.64,11,1875.17,6
44977,26876,16.0,2560,1600,64.0,2048.0,2.55,21,2679.0,6
18462,4601,15.6,1920,1080,16.0,256.0,1.64,11,1079.99,6
2736,1476,11.6,1366,768,8.0,128.0,1.41,16,229.98,5
29690,4253,16.0,3200,2000,32.0,1024.0,3.18,4,1699.99,6
15287,4601,15.6,1920,1080,32.0,1024.0,2.43,16,1169.0,6
9891,4253,15.6,1920,1080,20.0,1000.0,1.68,28,599.99,6
23656,12961,15.6,1920,1080,16.0,1024.0,1.51,11,1209.0,6
23062,4253,15.6,1366,768,8.0,256.0,1.35,11,1278.76,5
6650,4253,13.3,1920,1080,8.0,256.0,1.18,16,829.0,5
17441,926,14.1,1920,1080,8.0,256.0,2.86,11,398.0,5
46110,1476,14.0,1366,768,16.0,256.0,1.36,11,876.39,5
23728,17089,17.3,1920,1080,32.0,256.0,3.64,11,2198.81,6
1316,591,13.3,1920,1080,4.0,64.0,1.23,1,222.94,0
18753,4253,14.0,2560,1440,8.0,256.0,2.44,21,638.09,6
24971,1476,14.0,1920,1080,16.0,512.0,3.64,11,2099.99,6
13144,240,17.3,1920,1080,16.0,1024.0,2.08,16,563.25,6
18753,12961,15.6,1920,1080,16.0,1024.0,2.3,16,717.99,6
7186,1645,15.6,1920,1080,8.0,256.0,1.82,1,469.98,6
2350,1042,15.6,1366,768,8.0,1024.0,1.92,16,610.0,5
12421,7320,15.6,1366,768,24.0,512.0,3.64,11,1977.96,6
8408,1476,14.0,1920,1080,64.0,1000.0,3.64,11,1240.46,6
3683,926,14.0,1360,768,16.0,512.0,2.73,27,595.0,5
23276,12961,16.0,2560,1600,16.0,512.0,2.09,21,1456.67,6
16506,2040,15.6,1920,1080,16.0,512.0,1.64,11,499.99,6
10346,2690,15.6,1920,1080,16.0,512.0,1.82,4,858.94,6
15287,2690,15.6,1920,1080,16.0,512.0,1.64,11,799.49,6
7460,1476,13.3,1920,1080,8.0,512.0,1.18,4,929.0,5
28003,13772,14.0,1920,1200,16.0,512.0,3.64,11,1988.91,6
9737,4253,17.3,1600,900,32.0,1000.0,2.09,16,619.99,6
12012,16181,17.3,1920,1080,16.0,512.0,2.85,4,1582.24,5
24971,2690,14.0,1920,1080,64.0,2048.0,1.53,11,949.0,6
20753,1239,15.6,3456,2160,32.0,1024.0,2.09,11,1952.0,5
46110,4253,14.0,1920,1080,32.0,256.0,1.36,11,359.99,5
9891,2690,14.0,1920,1080,8.0,512.0,1.7,1,599.0,6
18825,2040,17.3,1920,1080,24.0,1024.0,1.4,16,949.0,5
12421,8274,15.6,1920,1080,1024.0,1024.0,1.11,31,1699.99,8
26423,12961,16.0,1920,1200,16.0,1024.0,1.96,11,1209.0,6
23728,27324,17.3,3840,2160,64.0,512.0,3.64,11,2971.37,6
23728,17089,15.6,1920,1080,16.0,1000.0,3.64,11,1368.91,6
15287,2690,15.6,1920,1080,16.0,512.0,1.65,11,845.99,6
23728,17089,16.0,2560,1600,16.0,1000.0,2.45,11,1143.44,6
15287,4601,15.6,1920,1080,16.0,512.0,1.77,16,999.99,6
10346,1476,17.0,2560,1600,16.0,2048.0,1.36,20,999.0,5
12802,1476,15.6,1920,1080,32.0,2000.0,3.64,11,980.59,6
24971,4253,13.0,1920,1080,32.0,1000.0,1.23,11,858.0,5
23062,1476,14.0,1366,768,8.0,256.0,1.55,11,692.99,6
20753,17089,15.6,1920,1080,24.0,1024.0,2.0,1,1519.0,6
6132,1476,15.6,1366,768,8.0,256.0,1.73,21,499.0,6
48083,25351,17.3,1920,1080,64.0,2000.0,3.64,11,2532.6,6
21525,12961,15.6,1920,1080,8.0,512.0,2.55,11,1023.39,6
9891,4253,15.6,1920,1080,8.0,256.0,1.82,21,779.08,5
24971,4253,15.6,1920,1080,16.0,512.0,1.82,11,1112.57,5
1486,1476,15.6,1920,1080,20.0,512.0,1.64,21,539.0,5
23728,1476,16.0,1920,1200,16.0,1000.0,1.87,11,914.0,6
26423,17089,17.0,3840,2400,24.0,1024.0,1.98,11,3059.0,5
8473,1476,15.0,1366,768,8.0,256.0,2.09,11,1215.69,5
19087,3436,14.0,1920,1200,16.0,512.0,1.45,16,723.99,6
26423,2690,16.0,3840,2160,16.0,512.0,2.05,16,1268.99,6
13775,2690,15.6,1920,1080,16.0,1024.0,1.66,11,949.0,6
6132,1476,14.0,1366,768,16.0,512.0,1.83,4,409.0,5
23276,19560,15.6,1920,1080,16.0,512.0,2.0,23,1149.0,6
23276,1476,15.6,1920,1080,32.0,1000.0,1.8,11,1074.59,6
5440,7576,17.3,1920,1080,16.0,512.0,3.18,1,879.0,5
17441,12961,17.3,1920,1080,8.0,512.0,3.41,1,1119.0,6
24971,1476,14.0,1920,1080,16.0,1000.0,3.64,11,1799.99,6
23896,17089,15.6,2560,1440,24.0,1024.0,1.91,4,1759.0,6
23062,4253,14.0,1920,1080,8.0,256.0,1.36,11,733.42,5
2350,12961,17.0,1920,1200,64.0,2000.0,1.64,11,2299.27,6
26423,12961,15.6,1920,1200,64.0,4096.0,1.92,11,2949.0,6
16980,2690,16.0,1920,1200,8.0,1024.0,2.04,21,859.0,6
13144,2008,15.6,1366,768,8.0,256.0,1.7,16,419.0,6
26423,12961,16.0,1920,1200,16.0,1024.0,1.96,11,1159.0,5
23276,12961,15.6,2560,1440,64.0,4096.0,1.82,4,2039.0,6
5197,1742,15.6,1920,1080,4.0,128.0,1.68,21,339.99,6
13775,2690,15.6,1920,1080,16.0,1024.0,1.68,11,949.0,6
13775,2690,15.6,1920,1080,16.0,1024.0,1.66,11,949.0,5
2495,2690,15.6,1920,1080,16.0,1024.0,1.74,11,1049.0,6
15084,12961,15.6,1920,1080,16.0,1024.0,2.15,1,829.0,5
28003,7320,16.0,2560,1600,16.0,512.0,1.78,21,1199.0,6
8734,216,14.0,1920,1200,16.0,512.0,1.4,16,1299.0,6
10936,11706,15.6,1920,1080,16.0,512.0,2.32,23,999.0,5
26423,22459,15.6,1920,1080,32.0,2048.0,2.73,23,2099.99,6
23728,17089,17.3,3840,2160,16.0,256.0,3.64,11,2974.1,6
15826,12961,17.3,1920,1080,8.0,512.0,2.6,4,999.0,6
26454,12961,15.6,1920,1080,16.0,4096.0,1.8,4,1479.99,6
26423,12961,16.0,2560,1600,16.0,512.0,2.41,21,1419.0,6
13775,2690,16.0,2560,1600,16.0,1024.0,2.1,21,1109.0,6
17229,2690,14.0,2880,1800,16.0,1024.0,1.42,21,1259.0,5
21525,19560,17.3,1920,1080,16.0,512.0,2.7,12,1049.0,6
6650,2690,15.6,1920,1080,8.0,256.0,1.9,21,993.99,5
23276,2808,13.3,1920,1080,8.0,1024.0,1.07,11,869.0,5
1108,926,14.0,1920,1080,4.0,32.0,1.36,4,215.0,0
9891,4253,15.6,1920,1080,8.0,512.0,1.7,16,480.0,6
2346,4253,15.0,1366,768,8.0,32.0,1.8,16,350.0,5
3451,1476,12.5,1366,768,8.0,1000.0,1.27,16,322.98,5
19333,2690,16.0,2560,1600,32.0,2048.0,1.2,20,1899.94,6
10346,2690,15.6,1920,1080,16.0,512.0,1.79,11,706.0,5
14526,7868,17.3,1920,1080,8.0,512.0,1.58,4,879.0,5
658,2,14.0,1366,768,4.0,32.0,1.36,16,199.0,5
658,1476,11.6,1366,768,4.0,64.0,1.17,16,159.98,5
592,926,15.6,1366,768,4.0,500.0,2.23,11,479.0,5
11027,1476,15.6,1920,1080,12.0,512.0,1.75,11,479.0,6
8301,1449,13.5,2256,1504,8.0,512.0,1.27,25,629.0,5
6136,2277,14.0,1920,1080,16.0,512.0,1.09,4,1477.0,5
23728,17089,17.0,3840,2160,64.0,4000.0,3.64,11,2803.22,6
17329,12961,15.6,1920,1080,48.0,2048.0,2.48,1,1109.0,6
19333,12961,16.0,2560,1600,32.0,8192.0,1.32,20,2699.0,6
28003,13772,16.0,2560,1600,32.0,1024.0,3.5,23,1798.95,6
23728,12961,15.6,3840,2160,64.0,1000.0,3.64,11,2962.57,6
26423,17089,17.3,1920,1080,16.0,512.0,2.8,23,1449.0,6
20753,5051,15.6,1920,1080,16.0,1024.0,2.84,23,1246.47,6
18753,1476,16.0,1920,1200,16.0,512.0,1.82,21,997.0,6
3395,926,13.3,1920,1080,8.0,128.0,1.68,11,599.0,5
44977,38874,17.0,2560,1600,64.0,2048.0,3.0,1,3499.99,6
55651,34635,16.0,2560,1600,32.0,1024.0,2.68,4,3299.0,6
12421,12961,16.0,1920,1200,8.0,512.0,2.03,11,1235.09,6
1325,1476,15.6,1366,768,4.0,500.0,2.64,4,699.0,8
2499,4253,14.0,1366,768,12.0,1024.0,2.37,21,318.98,5
20753,85,17.0,1920,1080,32.0,1024.0,2.09,11,1904.99,5
